Year	Month	Day	Hour	Windspeed	Winddirection
8	7	16	13	6.272	300.1
8	7	16	14	7.707	234.9
8	7	16	15	9.8	269.7
8	7	16	16	16.12	224.9
8	7	16	17	14.53	225.4
8	7	16	18	10.46	239.5
8	7	16	19	8.87	247.3
8	7	16	20	13.81	243.2
8	7	16	21	12.76	303.2
8	7	16	22	13.46	328.2
8	7	16	23	9.92	324.6
8	7	16	24	8.02	1.657
8	7	17	1	6.919	216.7
8	7	17	2	13.08	184
8	7	17	3	16.68	189.9
8	7	17	4	16.03	197.3
8	7	17	5	15.33	197.5
8	7	17	6	16.59	204
8	7	17	7	20.53	204.1
8	7	17	8	17.72	199
8	7	17	9	16.51	203.2
8	7	17	10	19.72	209.1
8	7	17	11	21.96	210.6
8	7	17	12	22.9	216.3
8	7	17	13	21.47	216.6
8	7	17	14	17.81	223.9
8	7	17	15	12.94	242.1
8	7	17	16	16.2	234.3
8	7	17	17	15.41	231.8
8	7	17	18	18.35	226.7
8	7	17	19	19.96	222.9
8	7	17	20	16.63	275.6
8	7	17	21	9.52	337.7
8	7	17	22	6.771	24.54
8	7	17	23	11.35	175.7
8	7	17	24	15.13	196.9
8	7	18	1	18.25	207.8
8	7	18	2	21.44	214.2
8	7	18	3	24.21	212.8
8	7	18	4	24.98	214.3
8	7	18	5	21.32	213.2
8	7	18	6	14.45	211.9
8	7	18	7	15.09	216.2
8	7	18	8	16.26	211.1
8	7	18	9	20.23	193.7
8	7	18	10	19.66	200.2
8	7	18	11	21.54	213.5
8	7	18	12	24.35	222.1
8	7	18	13	23.88	219
8	7	18	14	19.11	224.9
8	7	18	15	20.01	228.5
8	7	18	16	17.51	222.1
8	7	18	17	19.54	219
8	7	18	18	25.53	219
8	7	18	19	26.31	213.4
8	7	18	20	25.45	209.8
8	7	18	21	18.77	213.1
8	7	18	22	12.89	195.3
8	7	18	23	14	183
8	7	18	24	19.01	196.8
8	7	19	1	19.16	192
8	7	19	2	19.2	198.3
8	7	19	3	17.91	200.5
8	7	19	4	18.03	195
8	7	19	5	18.82	195.6
8	7	19	6	17.16	197.4
8	7	19	7	14.75	199.7
8	7	19	8	9.37	204.8
8	7	19	9	9.18	206
8	7	19	10	6.075	222.5
8	7	19	11	3.684	319.6
8	7	19	12	8.63	35.87
8	7	19	13	10.16	34.88
8	7	19	14	11.6	31.24
8	7	19	15	11.83	34.97
8	7	19	16	11.22	18.85
8	7	19	17	11.06	2.021
8	7	19	18	8.65	7.049
8	7	19	19	5.594	18.77
8	7	19	20	3.195	25.13
8	7	19	21	3.401	355
8	7	19	22	2.946	296.9
8	7	19	23	4.181	254
8	7	19	24	7.149	226.3
8	7	20	1	2.953	251.8
8	7	20	2	4.845	214.7
8	7	20	3	3.727	320.6
8	7	20	4	1.715	26.63
8	7	20	5	3.394	58.23
8	7	20	6	1.542	70.39
8	7	20	7	4.803	191
8	7	20	8	6.003	188
8	7	20	9	2.629	179.9
8	7	20	10	5.831	33.57
8	7	20	11	7.398	37.53
8	7	20	12	9	36.89
8	7	20	13	10.5	43.67
8	7	20	14	9.68	49.13
8	7	20	15	9.79	51.85
8	7	20	16	9.71	49.96
8	7	20	17	7.208	61.83
8	7	20	18	5.188	105.4
8	7	20	19	7.126	181.9
8	7	20	20	6.249	169
8	7	20	21	8.8	184.4
8	7	20	22	17.74	194.1
8	7	20	23	24.16	199.3
8	7	20	24	26.57	206.6
8	7	21	1	25.88	202.6
8	7	21	2	24.64	209.5
8	7	21	3	18.24	205.7
8	7	21	4	16.99	200.5
8	7	21	5	17.06	195.7
8	7	21	6	14.72	200.2
8	7	21	7	25.19	197.8
8	7	21	8	20.49	197.8
8	7	21	9	19.24	204.4
8	7	21	10	20.31	210
8	7	21	11	20.99	199.7
8	7	21	12	18	198.3
8	7	21	13	20.53	206.1
8	7	21	14	20.17	209.9
8	7	21	15	16.84	225
8	7	21	16	16.71	222.2
8	7	21	17	18.21	214.1
8	7	21	18	20.05	206
8	7	21	19	26.12	210
8	7	21	20	26.63	222.5
8	7	21	21	23.19	216.6
8	7	21	22	18.85	203.1
8	7	21	23	22.06	202.1
8	7	21	24	26.08	202
8	7	22	1	26.3	212.1
8	7	22	2	24.54	208.6
8	7	22	3	27.49	206.8
8	7	22	4	30.15	206.7
8	7	22	5	25.38	206.4
8	7	22	6	22.9	204.5
8	7	22	7	29.49	195.7
8	7	22	8	25.39	200.4
8	7	22	9	26.92	199.8
8	7	22	10	30.35	203.2
8	7	22	11	33.09	210.3
8	7	22	12	39.56	209.2
8	7	22	13	44.85	212.6
8	7	22	14	34.94	211.9
8	7	22	15	36.46	218.6
8	7	22	16	41.54	216
8	7	22	17	42.94	213.4
8	7	22	18	38.09	209.9
8	7	22	19	40.11	208.5
8	7	22	20	43.67	202.5
8	7	22	21	38.88	204.8
8	7	22	22	30.86	206.6
8	7	22	23	29.44	205.8
8	7	22	24	26.52	201.5
8	7	23	1	29.53	203.1
8	7	23	2	31.09	201.6
8	7	23	3	34.89	201.9
8	7	23	4	35.41	203.3
8	7	23	5	33.94	202.6
8	7	23	6	33.03	200.7
8	7	23	7	32.83	202.2
8	7	23	8	31.52	205.7
8	7	23	9	29.7	214.2
8	7	23	10	26.17	216.8
8	7	23	11	20.91	226.7
8	7	23	12	15.55	224.6
8	7	23	13	14.54	227.3
8	7	23	14	14.17	226.6
8	7	23	15	12.02	234
8	7	23	16	12.63	226.3
8	7	23	17	11.73	227.3
8	7	23	18	13.14	227.7
8	7	23	19	17.05	211.9
8	7	23	20	12.96	223.9
8	7	23	21	7.962	204.3
8	7	23	22	7.208	181.1
8	7	23	23	3.498	56.04
8	7	23	24	5.826	12.74
8	7	24	1	3.385	136
8	7	24	2	2.963	172.2
8	7	24	3	3.553	194
8	7	24	4	1.577	203
8	7	24	5	0.824	180.4
8	7	24	6	1.102	201.7
8	7	24	7	2.674	336.9
8	7	24	8	5.537	10.84
8	7	24	9	6.112	21.03
8	7	24	10	7.389	22.95
8	7	24	11	10.18	18.49
8	7	24	12	11.86	20.39
8	7	24	13	12.59	19.33
8	7	24	14	14.79	21
8	7	24	15	13.73	19.22
8	7	24	16	13.11	12.24
8	7	24	17	12.02	16.1
8	7	24	18	12.18	3.04
8	7	24	19	10.76	355.1
8	7	24	20	12.32	359.5
8	7	24	21	11.82	358.3
8	7	24	22	11.4	6.897
8	7	24	23	10.63	353.2
8	7	24	24	12.23	10.23
8	7	25	1	12.6	7.194
8	7	25	2	9.75	351.2
8	7	25	3	8.89	351
8	7	25	4	9.5	347.2
8	7	25	5	9.97	342
8	7	25	6	8.01	335.8
8	7	25	7	6.66	329.5
8	7	25	8	8.48	340.6
8	7	25	9	10	358.1
8	7	25	10	9.27	359.3
8	7	25	11	9.34	12.33
8	7	25	12	12.6	17.4
8	7	25	13	9.95	12.05
8	7	25	14	8.13	358.1
8	7	25	15	6.933	341.4
8	7	25	16	10.56	347.6
8	7	25	17	10.3	359
8	7	25	18	12.25	249.6
8	7	25	19	19.69	225.8
8	7	25	20	24.84	219.7
8	7	25	21	29.29	213.3
8	7	25	22	25.95	213.6
8	7	25	23	25.6	210.6
8	7	25	24	28.04	211.2
8	7	26	1	31.09	204.8
8	7	26	2	28.47	211.5
8	7	26	3	28.88	214.9
8	7	26	4	27.95	206.7
8	7	26	5	22.91	204.3
8	7	26	6	21.69	204.6
8	7	26	7	22.69	211.8
8	7	26	8	25.72	210.5
8	7	26	9	26.94	209.5
8	7	26	10	25.83	208.9
8	7	26	11	21.89	209.3
8	7	26	12	11.85	221.7
8	7	26	13	6.38	247
8	7	26	14	8.6	247.1
8	7	26	15	13.54	233.2
8	7	26	16	19.3	228.3
8	7	26	17	16.36	230.4
8	7	26	18	21.15	229.7
8	7	26	19	11.73	292.7
8	7	26	20	12.51	300.1
8	7	26	21	8.88	300.2
8	7	26	22	7.632	286.1
8	7	26	23	11.69	245.1
8	7	26	24	25.15	209.8
8	7	27	1	26.23	223.4
8	7	27	2	23.72	225.4
8	7	27	3	24.31	224.5
8	7	27	4	25.67	212.1
8	7	27	5	21.87	205.7
8	7	27	6	22.94	208.9
8	7	27	7	22.92	215.3
8	7	27	8	26.38	222.7
8	7	27	9	29.97	226.5
8	7	27	10	34.32	219.5
8	7	27	11	35.55	221.4
8	7	27	12	36.36	221.7
8	7	27	13	32.16	220.7
8	7	27	14	28.96	224.6
8	7	27	15	27.44	227.6
8	7	27	16	30.32	227.9
8	7	27	17	29.97	230.6
8	7	27	18	26.09	235.6
8	7	27	19	16	334
8	7	27	20	11.06	331.9
8	7	27	21	6.452	246.5
8	7	27	22	13.29	224.8
8	7	27	23	15.57	223.3
8	7	27	24	19.02	226
8	7	28	1	20.7	217.3
8	7	28	2	22.61	211.8
8	7	28	3	22.13	206
8	7	28	4	19.62	198.1
8	7	28	5	16.04	207.8
8	7	28	6	13.88	212
8	7	28	7	10.81	203.4
8	7	28	8	8.61	197.3
8	7	28	9	8.95	203.5
8	7	28	10	5.857	243.3
8	7	28	11	5.299	224.8
8	7	28	12	5.466	232.8
8	7	28	13	4.723	260.7
8	7	28	14	4.518	88.8
8	7	28	15	4.722	156.9
8	7	28	16	6.776	38.33
8	7	28	17	7.028	49.64
8	7	28	18	6.96	59.04
8	7	28	19	4.95	110.7
8	7	28	20	7.66	165.6
8	7	28	21	14.42	191
8	7	28	22	19.3	195.1
8	7	28	23	24.06	196.7
8	7	28	24	26.59	214.8
8	7	29	1	29.8	211.9
8	7	29	2	32.03	210.5
8	7	29	3	32.65	213.8
8	7	29	4	37.66	212
8	7	29	5	37.6	214.5
8	7	29	6	37.82	216.3
8	7	29	7	36.18	211.6
8	7	29	8	34.83	214
8	7	29	9	37.21	213.2
8	7	29	10	45.08	217.8
8	7	29	11	41.72	224.9
8	7	29	12	33.08	238.8
8	7	29	13	29.91	246.8
8	7	29	14	31.01	230.1
8	7	29	15	33.18	218.2
8	7	29	16	36.44	221.2
8	7	29	17	37.75	232.1
8	7	29	18	29.05	229.7
8	7	29	19	22.05	225.7
8	7	29	20	26.2	219.4
8	7	29	21	26.41	217.2
8	7	29	22	24.72	222.9
8	7	29	23	30.14	213.6
8	7	29	24	31.95	214.4
8	7	30	1	31.08	215.8
8	7	30	2	32.97	212.9
8	7	30	3	30.89	216.1
8	7	30	4	30.97	220.2
8	7	30	5	28.24	216.9
8	7	30	6	32.34	217.3
8	7	30	7	27.07	225.3
8	7	30	8	22.91	229
8	7	30	9	27.77	223.4
8	7	30	10	28.77	229.2
8	7	30	11	26.48	229
8	7	30	12	21.52	232.1
8	7	30	13	16.52	226.8
8	7	30	14	15.4	221.4
8	7	30	15	13.68	230
8	7	30	16	9.94	231.9
8	7	30	17	8.29	238.1
8	7	30	18	4.653	266.8
8	7	30	19	2.618	245.6
8	7	30	20	5.008	164.9
8	7	30	21	5.803	151.3
8	7	30	22	6.197	267.8
8	7	30	23	6.01	314.7
8	7	30	24	6.196	312
8	7	31	1	7.395	277.5
8	7	31	2	8.69	217.6
8	7	31	3	10.05	223.4
8	7	31	4	6.551	274.7
8	7	31	5	3.925	257.8
8	7	31	6	4.59	218.5
8	7	31	7	2.627	260.3
8	7	31	8	3.419	200.3
8	7	31	9	4.538	201.6
8	7	31	10	3.096	214.3
8	7	31	11	4.13	195.6
8	7	31	12	9.52	248.3
8	7	31	13	10.94	254.6
8	7	31	14	18.57	239
8	7	31	15	20.44	228.5
8	7	31	16	23.63	220.4
8	7	31	17	20.23	227.3
8	7	31	18	18.98	232.6
8	7	31	19	19.08	221.3
8	7	31	20	25.22	234
8	7	31	21	30.99	235.7
8	7	31	22	33.12	236
8	7	31	23	36.31	229.8
8	7	31	24	38.08	219.6
8	8	1	1	35.99	220.7
8	8	1	2	38.32	220.8
8	8	1	3	37.23	219.1
8	8	1	4	38.28	214.8
8	8	1	5	37.96	217.7
8	8	1	6	36.95	213.2
8	8	1	7	39.31	210.8
8	8	1	8	37.05	220.6
8	8	1	9	35.31	220.4
8	8	1	10	34.5	219.1
8	8	1	11	29.76	218.8
8	8	1	12	28.13	226.8
8	8	1	13	25.49	244.7
8	8	1	14	23.95	264
8	8	1	15	22.42	255.6
8	8	1	16	25.26	247.8
8	8	1	17	26.07	238.1
8	8	1	18	20.12	268.9
8	8	1	19	22.89	263.9
8	8	1	20	23.1	252.7
8	8	1	21	23.41	242.3
8	8	1	22	21.47	227.1
8	8	1	23	22.97	216.6
8	8	1	24	18.62	214.8
8	8	2	1	21.09	208.9
8	8	2	2	29.19	207
8	8	2	3	29.57	209.7
8	8	2	4	17.28	223.3
8	8	2	5	13.48	221.3
8	8	2	6	19.31	210.3
8	8	2	7	21.28	212.1
8	8	2	8	21.35	213.9
8	8	2	9	19.16	221.6
8	8	2	10	15.36	234.1
8	8	2	11	15.24	225.9
8	8	2	12	15.53	220.5
8	8	2	13	16.03	228.2
8	8	2	14	15.18	227.9
8	8	2	15	10.04	251.1
8	8	2	16	9.53	245.7
8	8	2	17	11.77	230.8
8	8	2	18	13.39	221.5
8	8	2	19	16.14	216.3
8	8	2	20	17.17	210.6
8	8	2	21	22.62	208.3
8	8	2	22	18.64	209.1
8	8	2	23	10.16	196.8
8	8	2	24	8.35	171
8	8	3	1	7.892	157
8	8	3	2	6.457	151.8
8	8	3	3	7.527	173.5
8	8	3	4	9.62	180.5
8	8	3	5	7.861	189.2
8	8	3	6	8.7	189
8	8	3	7	7.269	184.8
8	8	3	8	3.39	191.8
8	8	3	9	2.981	0.045
8	8	3	10	6.753	33.89
8	8	3	11	7.648	35.13
8	8	3	12	8.62	27.04
8	8	3	13	9.97	33.58
8	8	3	14	10.2	45.2
8	8	3	15	12.65	41.79
8	8	3	16	10.65	45.71
8	8	3	17	9.91	34.72
8	8	3	18	9.7	10.73
8	8	3	19	9.32	357
8	8	3	20	9.51	356.1
8	8	3	21	10.2	356.7
8	8	3	22	9.23	7.741
8	8	3	23	9.35	11.39
8	8	3	24	7.611	12.75
8	8	4	1	8.73	34.87
8	8	4	2	8.88	19.29
8	8	4	3	8.3	6.998
8	8	4	4	8.79	7.096
8	8	4	5	8.27	7.419
8	8	4	6	9.21	11.08
8	8	4	7	9.58	13.73
8	8	4	8	9.57	1.872
8	8	4	9	12.5	357.9
8	8	4	10	12.01	359.7
8	8	4	11	9.93	14.11
8	8	4	12	12.2	24.78
8	8	4	13	15.78	36.6
8	8	4	14	14.8	45.7
8	8	4	15	14.58	36.45
8	8	4	16	12.41	20.27
8	8	4	17	12.05	16.33
8	8	4	18	12.22	2.224
8	8	4	19	10.7	356.8
8	8	4	20	11.93	358.8
8	8	4	21	15.18	345.9
8	8	4	22	14.87	351.6
8	8	4	23	14.49	357.1
8	8	4	24	12.9	12.49
8	8	5	1	12.39	18.87
8	8	5	2	11.92	14.76
8	8	5	3	12.74	20.9
8	8	5	4	10.77	17.83
8	8	5	5	7.431	348.2
8	8	5	6	8.31	331.8
8	8	5	7	12.11	344.2
8	8	5	8	11.77	9.73
8	8	5	9	11.48	18.75
8	8	5	10	11.69	12.46
8	8	5	11	12.93	17.78
8	8	5	12	15.46	28.89
8	8	5	13	16.79	33.15
8	8	5	14	17.09	25.27
8	8	5	15	18.89	20.65
8	8	5	16	20.37	14.37
8	8	5	17	21.37	18.08
8	8	5	18	20.62	11.53
8	8	5	19	21.29	8.1
8	8	5	20	22.25	8.62
8	8	5	21	19.5	4.665
8	8	5	22	14.17	359
8	8	5	23	12.14	3.761
8	8	5	24	12.45	12.46
8	8	6	1	13.17	25.17
8	8	6	2	14.15	26.31
8	8	6	3	13.19	354.4
8	8	6	4	14.85	345.5
8	8	6	5	17.97	6.58
8	8	6	6	14.04	354.1
8	8	6	7	13.03	345.3
8	8	6	8	11.03	333.9
8	8	6	9	11.29	337.4
8	8	6	10	8.81	331.6
8	8	6	11	13	353.1
8	8	6	12	16.16	12.24
8	8	6	13	7.539	266.7
8	8	6	14	13.32	239
8	8	6	15	13.31	248.8
8	8	6	16	10.45	281.1
8	8	6	17	11.65	231.8
8	8	6	18	12.4	217.9
8	8	6	19	16.69	220.1
8	8	6	20	16.32	220.5
8	8	6	21	12.58	233.7
8	8	6	22	10.27	254.9
8	8	6	23	8.31	275.1
8	8	6	24	5.533	311.7
8	8	7	1	5.12	224
8	8	7	2	3.236	229.3
8	8	7	3	1.102	276.8
8	8	7	4	6.753	199.8
8	8	7	5	4.154	214.9
8	8	7	6	2.552	197.2
8	8	7	7	20.85	192
8	8	7	8	20.62	159.4
8	8	7	9	14.71	159.9
8	8	7	10	26.16	208.9
8	8	7	11	15.6	171.9
8	8	7	12	18.54	212.2
8	8	7	13	8.53	213.1
8	8	7	14	5.899	194.4
8	8	7	15	12.54	121.4
8	8	7	16	13.63	204.9
8	8	7	17	15.35	191.8
8	8	7	18	21.35	180.6
8	8	7	19	23.96	170.8
8	8	7	20	19.99	195.4
8	8	7	21	29.07	195.6
8	8	7	22	33.84	207.9
8	8	7	23	18.16	242.8
8	8	7	24	29.67	198.1
8	8	8	1	24.24	210.6
8	8	8	2	21.07	213.5
8	8	8	3	20.64	211.2
8	8	8	4	23.08	205.3
8	8	8	5	25.52	198
8	8	8	6	22.07	198.9
8	8	8	7	20.1	200.4
8	8	8	8	19.57	208.4
8	8	8	9	12.25	204.9
8	8	8	10	11.39	215.6
8	8	8	11	4.742	229.5
8	8	8	12	4.764	243
8	8	8	13	6.799	242.4
8	8	8	14	6.569	27.71
8	8	8	15	11.39	25.95
8	8	8	16	8.9	33.07
8	8	8	17	16.75	274.4
8	8	8	18	14.39	277.1
8	8	8	19	13.03	272.3
8	8	8	20	23.95	215
8	8	8	21	21.46	201.3
8	8	8	22	24.65	204.4
8	8	8	23	29.65	205
8	8	8	24	32.99	205.2
8	8	9	1	34.69	204.4
8	8	9	2	35.52	204.1
8	8	9	3	38.16	209.4
8	8	9	4	40.12	210.5
8	8	9	5	37.02	210.9
8	8	9	6	32.66	208.9
8	8	9	7	30.72	205.7
8	8	9	8	37.39	211.1
8	8	9	9	35.89	211.5
8	8	9	10	32.6	217.5
8	8	9	11	36.87	224.2
8	8	9	12	30.3	226.5
8	8	9	13	25.15	224.7
8	8	9	14	27.45	235.5
8	8	9	15	28.54	236.3
8	8	9	16	29.36	236.3
8	8	9	17	31.74	226
8	8	9	18	34.33	221.5
8	8	9	19	27.42	221.9
8	8	9	20	23.18	218.9
8	8	9	21	22.17	224.7
8	8	9	22	25.17	216.2
8	8	9	23	23.45	212.5
8	8	9	24	26.29	210
8	8	10	1	22.49	214.5
8	8	10	2	24.66	215
8	8	10	3	30.99	212.4
8	8	10	4	27.16	212.6
8	8	10	5	27.73	211.2
8	8	10	6	30.88	209
8	8	10	7	29.89	215.4
8	8	10	8	26.92	221.2
8	8	10	9	22.17	227.5
8	8	10	10	25.93	226.2
8	8	10	11	29.3	225.8
8	8	10	12	21.5	228.1
8	8	10	13	16.7	230.2
8	8	10	14	13.65	231.6
8	8	10	15	12.11	220.3
8	8	10	16	11.26	237.5
8	8	10	17	12.49	243.1
8	8	10	18	13.02	222
8	8	10	19	12	253.3
8	8	10	20	15.41	345.6
8	8	10	21	13.3	337.4
8	8	10	22	10.01	330.8
8	8	10	23	5.855	317.8
8	8	10	24	11.86	214.4
8	8	11	1	12.39	191.5
8	8	11	2	12.25	185.6
8	8	11	3	9.43	176.8
8	8	11	4	14.59	189.2
8	8	11	5	13.94	196.8
8	8	11	6	16.55	200.3
8	8	11	7	15.91	206.9
8	8	11	8	13.4	216.2
8	8	11	9	5.326	227.8
8	8	11	10	4.385	214.2
8	8	11	11	8.37	216.1
8	8	11	12	6.852	239.8
8	8	11	13	6.812	238.6
8	8	11	14	5.976	257.3
8	8	11	15	5.052	283.3
8	8	11	16	5.258	33.55
8	8	11	17	7.326	63.63
8	8	11	18	7.028	91.6
8	8	11	19	6.756	127.2
8	8	11	20	8.57	139.6
8	8	11	21	7.903	150.4
8	8	11	22	7.69	148.6
8	8	11	23	7.613	136.2
8	8	11	24	7.505	140.4
8	8	12	1	4.739	120.4
8	8	12	2	4.857	165.1
8	8	12	3	3.671	158.2
8	8	12	4	2.409	164.8
8	8	12	5	1.557	101.2
8	8	12	6	1.229	48.68
8	8	12	7	2.089	12.5
8	8	12	8	4.101	337.5
8	8	12	9	4.982	0.442
8	8	12	10	5.703	4.272
8	8	12	11	6.786	31.47
8	8	12	12	9.19	56.02
8	8	12	13	9.93	37.62
8	8	12	14	7.49	56.75
8	8	12	15	4.937	38.65
8	8	12	16	5.618	28.99
8	8	12	17	4.299	85.5
8	8	12	18	6.984	248.3
8	8	12	19	8.78	216
8	8	12	20	19.98	201
8	8	12	21	16.42	221.4
8	8	12	22	11.5	328.9
8	8	12	23	7.241	272.5
8	8	12	24	15.26	194.1
8	8	13	1	9.9	196.5
8	8	13	2	8.53	205.1
8	8	13	3	12.68	209.8
8	8	13	4	7.885	194.9
8	8	13	5	5.646	188.1
8	8	13	6	1.929	138.1
8	8	13	7	4.206	170
8	8	13	8	4.485	182.1
8	8	13	9	4.648	180
8	8	13	10	7.118	196.7
8	8	13	11	4.536	313.4
8	8	13	12	8.8	48.73
8	8	13	13	7.911	39.49
8	8	13	14	9.1	42.1
8	8	13	15	9.14	24.78
8	8	13	16	10.24	27.33
8	8	13	17	7.897	34.54
8	8	13	18	5.289	63.38
8	8	13	19	2.313	15.83
8	8	13	20	4.926	81.8
8	8	13	21	5.605	73.71
8	8	13	22	4.926	52.95
8	8	13	23	3.939	40.06
8	8	13	24	4.562	29.04
8	8	14	1	4.136	20.34
8	8	14	2	5.273	2.111
8	8	14	3	5.239	349.6
8	8	14	4	10.16	11.09
8	8	14	5	9.36	7.111
8	8	14	6	9.27	1.311
8	8	14	7	6.528	4.413
8	8	14	8	7.761	357.6
8	8	14	9	11.45	353.8
8	8	14	10	12.25	356
8	8	14	11	11.22	3.624
8	8	14	12	12.36	12.58
8	8	14	13	14.67	23.02
8	8	14	14	13.58	20.89
8	8	14	15	13.32	13.31
8	8	14	16	14.32	7.255
8	8	14	17	15.41	2.405
8	8	14	18	14.25	8.15
8	8	14	19	16.19	13.99
8	8	14	20	16.39	2.287
8	8	14	21	16.16	349.9
8	8	14	22	11.44	353.1
8	8	14	23	8.87	339.9
8	8	14	24	8.74	336.3
8	8	15	1	10.13	330.5
8	8	15	2	8.49	332.6
8	8	15	3	12.59	324.8
8	8	15	4	12.57	334.5
8	8	15	5	10.41	345.6
8	8	15	6	12.67	332.1
8	8	15	7	13.05	339
8	8	15	8	12.49	357.8
8	8	15	9	13.51	23.9
8	8	15	10	13.29	19.17
8	8	15	11	7.781	16.02
8	8	15	12	6.559	34.04
8	8	15	13	8.46	46.2
8	8	15	14	11.27	38.04
8	8	15	15	12.16	21.08
8	8	15	16	15.33	14.35
8	8	15	17	16.57	2.156
8	8	15	18	14.15	359.5
8	8	15	19	11.91	6.484
8	8	15	20	13.74	0.354
8	8	15	21	12.67	342.2
8	8	15	22	13.5	353.2
8	8	15	23	6.586	332.7
8	8	15	24	3.585	333.7
8	8	16	1	2.404	353.7
8	8	16	2	2.011	312.2
8	8	16	3	4.814	304.8
8	8	16	4	4.973	332.3
8	8	16	5	4.152	338.7
8	8	16	6	6.124	325.2
8	8	16	7	6.235	322.8
8	8	16	8	4.77	320.9
8	8	16	9	5.752	335.8
8	8	16	10	6.577	354.2
8	8	16	11	7.777	6.933
8	8	16	12	7.725	17.2
8	8	16	13	10.28	28.21
8	8	16	14	11.98	35.08
8	8	16	15	10.86	45.26
8	8	16	16	10.81	50.63
8	8	16	17	9.22	24.1
8	8	16	18	6.591	11.82
8	8	16	19	7.371	29.34
8	8	16	20	8.51	29.56
8	8	16	21	7.129	38.46
8	8	16	22	9.38	76.34
8	8	16	23	11.77	84.5
8	8	16	24	13.81	89.7
8	8	17	1	9.86	133.1
8	8	17	2	11.41	165.9
8	8	17	3	8.32	252.2
8	8	17	4	8.86	332.8
8	8	17	5	11.52	336.3
8	8	17	6	8.13	333.7
8	8	17	7	6.525	321.5
8	8	17	8	8.43	316.3
8	8	17	9	9.41	334.2
8	8	17	10	7.704	358.6
8	8	17	11	8.91	346
8	8	17	12	9.67	358.4
8	8	17	13	7.78	2.064
8	8	17	14	8.38	6.634
8	8	17	15	10.26	15.74
8	8	17	16	11.09	24.93
8	8	17	17	9.56	3.835
8	8	17	18	9.4	354.4
8	8	17	19	11.64	9.38
8	8	17	20	11.84	20.54
8	8	17	21	8.68	20.28
8	8	17	22	10.13	341
8	8	17	23	8.82	304.2
8	8	17	24	8.6	294.5
8	8	18	1	10.48	233.5
8	8	18	2	15.35	217.3
8	8	18	3	24.23	215.1
8	8	18	4	20.35	217.6
8	8	18	5	8.81	309.9
8	8	18	6	20.1	203
8	8	18	7	19.57	204.3
8	8	18	8	17.19	203.3
8	8	18	9	31.15	211.6
8	8	18	10	28.24	215.5
8	8	18	11	19.86	251
8	8	18	12	21.95	310.8
8	8	18	13	17.02	312.5
8	8	18	14	20.82	256.6
8	8	18	15	26.54	242.4
8	8	18	16	36.83	233.3
8	8	18	17	49.8	221.5
8	8	18	18	42.6	217
8	8	18	19	23.97	222.8
8	8	18	20	33.2	207.1
8	8	18	21	34.39	196.5
8	8	18	22	41.06	199.8
8	8	18	23	42.93	205.2
8	8	18	24	40.82	199.1
8	8	19	1	35.9	193.6
8	8	19	2	34.77	210
8	8	19	3	30.64	209.6
8	8	19	4	26.4	211
8	8	19	5	24.58	205.9
8	8	19	6	28.79	201.7
8	8	19	7	29.66	198.9
8	8	19	8	30.93	201.6
8	8	19	9	36.93	203.9
8	8	19	10	39.64	206.8
8	8	19	11	43.33	216.5
8	8	19	12	40.74	214.3
8	8	19	13	36.12	214.4
8	8	19	14	27.16	226.1
8	8	19	15	26.16	232.8
8	8	19	16	23.22	238.3
8	8	19	17	20.08	241.2
8	8	19	18	15.46	234.6
8	8	19	19	16.59	234.9
8	8	19	20	18.52	229.8
8	8	19	21	20.19	238.2
8	8	19	22	24.28	223.2
8	8	19	23	20.68	206.7
8	8	19	24	21.06	196.1
8	8	20	1	27.74	189.5
8	8	20	2	30.36	184.6
8	8	20	3	27.49	194.7
8	8	20	4	21.58	193.7
8	8	20	5	22	209.3
8	8	20	6	23.16	212.3
8	8	20	7	21.5	208.5
8	8	20	8	23.03	209.1
8	8	20	9	22.51	222.9
8	8	20	10	27.32	217.5
8	8	20	11	30.66	213.8
8	8	20	12	29.49	210.2
8	8	20	13	28	219.6
8	8	20	14	28.08	216.8
8	8	20	15	26.95	207.8
8	8	20	16	29.01	205.3
8	8	20	17	30.87	203.3
8	8	20	18	28.16	200
8	8	20	19	25.38	193.5
8	8	20	20	19.51	204.8
8	8	20	21	22.38	228.4
8	8	20	22	26.82	227.8
8	8	20	23	24.96	225.2
8	8	20	24	28.78	220.9
8	8	21	1	29.56	222.2
8	8	21	2	35.64	218.6
8	8	21	3	39.3	219.5
8	8	21	4	38.05	215.4
8	8	21	5	32.48	221
8	8	21	6	30.85	222.1
8	8	21	7	31.58	223.4
8	8	21	8	36.83	222.8
8	8	21	9	41.29	218.3
8	8	21	10	46.31	217.7
8	8	21	11	41.5	221.8
8	8	21	12	39.71	228
8	8	21	13	44.27	222.6
8	8	21	14	37.47	228.7
8	8	21	15	37.34	230.5
8	8	21	16	34.14	234.9
8	8	21	17	26.15	234.7
8	8	21	18	22.88	241.2
8	8	21	19	14.11	335
8	8	21	20	11.85	343.7
8	8	21	21	12.91	332.9
8	8	21	22	11.63	344.7
8	8	21	23	6.499	301.5
8	8	21	24	5.739	201.8
8	8	22	1	10.95	188.6
8	8	22	2	8.39	189.2
8	8	22	3	6.548	173.6
8	8	22	4	6.562	158.7
8	8	22	5	7.787	141.9
8	8	22	6	5.371	122.8
8	8	22	7	2.777	87
8	8	22	8	3.848	35.61
